Platform,System_ID,Latitude,Longitude,Date & Time,Air_Temp,RH,Pressure,Sea_Temp,Gust,Wind_Speed,Wind_Dir,Vis,Sig Height,Period
TH2,62047,49.9076,-2.8951,2026-08-13 18:00:00,19.6,91.2,10192,17.87,0.49,4.85,49,15116,,
TH2,62045,49.9074,-2.8959,2026-08-13 17:00:00,19.8,88.6,10194,17.81,0.44,2.38,244.9,18004,,
TH2,62047,49.9074,-2.8959,2026-08-13 17:00:00,19.8,88.3,10195,17.83,0.49,4.85,49,18897,,
TH2,62045,49.9072,-2.8963,2026-08-13 16:00:00,19.9,90.3,10198,17.73,0.29,2.1,234.8,11196,,
TH2,62047,49.9072,-2.8963,2026-08-13 16:00:00,20.4,87,10199,17.75,0.49,4.85,49,14589,,
TH2,62045,49.9072,-2.8965,2026-08-13 15:00:00,19.9,90.9,10204,17.7,0.33,2.39,262.5,8972,,
TH2,62047,49.9072,-2.8965,2026-08-13 15:00:00,20.1,89.7,10205,17.73,0.49,4.85,49,9719,,
TH2,62045,49.9072,-2.8967,2026-08-13 14:00:00,20.8,88.6,10208,18.81,0.36,2.63,280.6,10431,,
TH2,62047,49.9072,-2.8967,2026-08-13 14:00:00,20.2,91.3,10208,18.94,0.49,4.85,49,10515,,
TH2,62045,49.9075,-2.896,2026-08-13 13:00:00,20.3,91.5,10208,19.19,0.29,2.01,239.6,12104,,
TH2,62047,49.9075,-2.8959,2026-08-13 13:00:00,20.6,89.5,10209,19.26,0.49,4.85,49,15605,,
TH2,62045,49.9077,-2.8957,2026-08-13 12:00:00,20.3,88.7,10206,18.49,0.26,1.61,180.4,14715,,
TH2,62047,49.9077,-2.8957,2026-08-13 12:00:00,20.8,85.6,10207,18.55,0.49,4.85,49,19907,,
TH2,62045,49.9079,-2.8952,2026-08-13 11:00:00,19.6,90.8,10201,18.72,0.32,2.22,285.2,14037,,
TH2,62047,49.908,-2.8952,2026-08-13 11:00:00,20,88.4,10203,18.61,0.49,4.85,49,21210,,
TH2,62045,49.908,-2.8949,2026-08-13 10:00:00,19.3,92.3,10200,18.57,0.4,2.77,275.6,13872,,
TH2,62047,49.908,-2.8949,2026-08-13 10:00:00,19.4,91.5,10201,18.65,0.49,4.85,49,21661,,
TH2,62045,49.908,-2.8948,2026-08-13 09:00:00,19.8,85,10199,18.5,0.27,1.5,232.4,25590,,
TH2,62047,49.908,-2.8948,2026-08-13 09:00:00,19.9,84.4,10199,18.43,0.49,4.85,49,29626,,
TH2,62045,49.908,-2.8948,2026-08-13 08:00:00,19.3,86,10195,18.13,0.29,2.01,181.2,24875,,
TH2,62047,49.908,-2.8948,2026-08-13 08:00:00,19.1,87,10196,18.15,0.49,4.85,49,21657,,
TH2,62045,49.9078,-2.8947,2026-08-13 07:00:00,19.7,86.3,10192,17.38,0.22,0.9,110.9,17986,,
TH2,62047,49.9078,-2.8947,2026-08-13 07:00:00,19.6,86.3,10193,17.39,0.49,4.85,49,20993,,
TH2,62045,49.9076,-2.895,2026-08-13 06:00:00,18.7,90.8,10191,17.4,0.17,0.82,91.8,13668,,
TH2,62047,49.9076,-2.895,2026-08-13 06:00:00,18.7,90.5,10191,17.4,0.49,4.85,49,15738,,
TH2,62045,49.9074,-2.8958,2026-08-13 05:00:00,18.4,91.3,10189,17.42,0.4,2.49,62.4,13073,,
TH2,62047,49.9074,-2.8958,2026-08-13 05:00:00,18.4,91.2,10190,17.42,0.49,4.85,49,13950,,
TH2,62045,49.9072,-2.8963,2026-08-13 04:00:00,18.4,89.8,10190,17.43,0.68,5.01,37.6,16410,,
TH2,62047,49.9072,-2.8963,2026-08-13 04:00:00,18.4,89.7,10191,17.43,0.49,4.85,49,19156,,
TH2,62045,49.9072,-2.8965,2026-08-13 03:00:00,18.3,89.4,10195,17.41,0.58,2.54,28,19056,,
TH2,62047,49.9072,-2.8965,2026-08-13 03:00:00,18.4,89.1,10196,17.41,0.49,4.85,49,23422,,
TH2,62045,49.9072,-2.8967,2026-08-13 02:00:00,18.6,88.9,10199,17.93,0.6,4.6,15.4,20404,,
TH2,62047,49.9072,-2.8967,2026-08-13 02:00:00,18.6,88.5,10200,18,0.49,4.85,49,28036,,
TH2,62045,49.9074,-2.8963,2026-08-13 01:00:00,19,88.6,10202,18.67,0.38,2.99,5.9,21258,,
TH2,62047,49.9074,-2.8963,2026-08-13 01:00:00,19,87.9,10203,18.69,0.49,4.85,49,27775,,
TH2,62045,49.9077,-2.8959,2026-08-13 00:00:00,19.3,84.1,10204,18.63,0.24,0.98,225.1,22027,,
TH2,62047,49.9077,-2.8958,2026-08-13 00:00:00,19.3,84.4,10205,18.63,0.49,4.85,49,26923,,
TH2,62045,49.908,-2.8953,2026-08-12 23:00:00,19.7,81.7,10203,18.59,0.48,2.83,101.1,23116,,
TH2,62047,49.908,-2.8953,2026-08-12 23:00:00,19.7,81.5,10204,18.59,0.49,4.85,49,30524,,
TH2,62045,49.9081,-2.8949,2026-08-12 22:00:00,19.9,79.5,10204,18.59,0.72,5.72,107.6,23742,,
TH2,62047,49.9081,-2.8949,2026-08-12 22:00:00,19.9,78.7,10205,18.6,0.49,4.85,49,31167,,
TH2,62045,49.9082,-2.8947,2026-08-12 21:00:00,20.3,74.7,10199,18.77,0.65,5.16,111.4,25428,,
TH2,62047,49.9081,-2.8947,2026-08-12 21:00:00,20.4,73.8,10200,18.77,0.49,4.85,49,34690,,
TH2,62045,49.9082,-2.8946,2026-08-12 20:00:00,20,75.7,10193,18.28,0.78,6.1,94.4,23658,,
TH2,62047,49.9082,-2.8946,2026-08-12 20:00:00,20.1,75.3,10195,18.27,0.49,4.85,49,30973,,
TH2,62045,49.9081,-2.8946,2026-08-12 19:00:00,20.2,73.7,10191,18.22,0.77,6.07,98.4,19832,,
TH2,62047,49.9081,-2.8946,2026-08-12 19:00:00,20.1,73.7,10193,18.22,0.49,4.85,49,29862,,
TH2,62045,49.9079,-2.895,2026-08-12 18:00:00,20.4,71,10191,17.65,0.88,7.35,98.9,24467,,
TH2,62047,49.9079,-2.895,2026-08-12 18:00:00,20.4,71,10193,17.64,0.49,4.85,49,26981,,
TH2,62045,49.9076,-2.8955,2026-08-12 17:00:00,20.4,72.1,10194,17.51,0.95,7.77,99.3,23741,,
TH2,62047,49.9076,-2.8955,2026-08-12 17:00:00,20.2,72.5,10196,17.51,0.49,4.85,49,27605,,
TH2,62045,49.9073,-2.8962,2026-08-12 16:00:00,19.4,81.5,10198,17.53,1.02,8.07,81.7,20754,,
TH2,62047,49.9073,-2.8962,2026-08-12 16:00:00,19.4,81.1,10199,17.53,0.49,4.85,49,22014,,
TH2,62045,49.9073,-2.8964,2026-08-12 15:00:00,19,86.1,10203,17.47,0.88,7.21,71.5,19454,,
TH2,62047,49.9073,-2.8964,2026-08-12 15:00:00,19,85.8,10204,17.46,0.49,4.85,49,22005,,
TH2,62045,49.9072,-2.8966,2026-08-12 14:00:00,19.2,85.4,10207,17.99,0.8,6.19,71.9,18243,,
TH2,62047,49.9073,-2.8966,2026-08-12 14:00:00,19.2,85.3,10207,18.09,0.49,4.85,49,22480,,
TH2,62045,49.9073,-2.8966,2026-08-12 13:00:00,19.3,86.9,10209,18.47,0.66,4.99,65.7,16930,,
TH2,62047,49.9073,-2.8966,2026-08-12 13:00:00,19.2,86.9,10210,18.49,0.49,4.85,49,20683,,
TH2,62045,49.9076,-2.8958,2026-08-12 12:00:00,19.3,86.6,10211,18.35,0.67,4.85,73,19373,,
TH2,62047,49.9076,-2.8958,2026-08-12 12:00:00,19.3,86.4,10211,18.38,0.49,4.85,49,23394,,
TH2,62045,49.9078,-2.8954,2026-08-12 11:00:00,19.2,88.1,10210,18.33,0.62,4.15,76.9,19755,,
TH2,62047,49.9078,-2.8954,2026-08-12 11:00:00,19.2,87.9,10211,18.37,0.49,4.85,49,21642,,
TH2,62045,49.908,-2.895,2026-08-12 10:00:00,19.4,87,10209,18.13,0.74,5.73,89.2,19108,,
TH2,62047,49.908,-2.895,2026-08-12 10:00:00,19.1,88.6,10209,18.14,0.49,4.85,49,21031,,
TH2,62045,49.9081,-2.8947,2026-08-12 09:00:00,19.6,86.4,10206,18.01,0.63,4.93,94.6,18626,,
TH2,62047,49.908,-2.8947,2026-08-12 09:00:00,19,88.6,10208,18.03,0.49,4.85,49,21675,,
TH2,62045,49.9081,-2.8946,2026-08-12 08:00:00,19.5,87,10203,18.12,0.58,4.48,93.5,17594,,
TH2,62047,49.9081,-2.8946,2026-08-12 08:00:00,19.1,88.7,10205,18.12,0.49,4.85,49,15276,,
TH2,62045,49.9081,-2.8946,2026-08-12 07:00:00,19,90.1,10200,18.01,0.59,4.47,84.1,14518,,
TH2,62047,49.908,-2.8946,2026-08-12 07:00:00,18.8,90.3,10202,18.02,0.49,4.85,49,16066,,
TH2,62045,49.9076,-2.8955,2026-08-12 06:00:00,18.6,92.4,10197,17.4,0.51,3.83,76.6,11602,,
TH2,62047,49.9076,-2.8955,2026-08-12 06:00:00,18.6,92.1,10198,17.4,0.49,4.85,49,12907,,
TH2,62045,49.9073,-2.896,2026-08-12 05:00:00,18.4,93.3,10196,17.37,0.54,4.05,80.1,10691,,
TH2,62047,49.9073,-2.896,2026-08-12 05:00:00,18.4,93.1,10197,17.37,0.49,4.85,49,11610,,
TH2,62045,49.907,-2.8966,2026-08-12 04:00:00,18.3,92.8,10195,17.38,0.7,5.41,85,9611,,
TH2,62047,49.907,-2.8966,2026-08-12 04:00:00,18.3,92.9,10196,17.38,0.49,4.85,49,10235,,
TH2,62045,49.907,-2.897,2026-08-12 03:00:00,18.4,91.5,10198,17.39,0.93,7.32,74.1,9741,,
TH2,62047,49.907,-2.897,2026-08-12 03:00:00,18.4,91.2,10199,17.39,0.49,4.85,49,10415,,
TH2,62045,49.9069,-2.8972,2026-08-12 02:00:00,18.3,91.3,10200,17.63,0.81,5.83,66.3,9742,,
TH2,62047,49.9069,-2.8972,2026-08-12 02:00:00,18.3,91.1,10201,17.63,0.49,4.85,49,11163,,
TH2,62045,49.9069,-2.8972,2026-08-12 01:00:00,18.4,91,10202,17.99,0.78,5.72,64.2,9339,,
TH2,62047,49.9069,-2.8972,2026-08-12 01:00:00,18.3,90.9,10203,17.99,0.49,4.85,49,10830,,
TH2,62045,49.9073,-2.8963,2026-08-12 00:00:00,18.5,90.8,10209,18.1,0.59,4.51,65,9242,,
TH2,62047,49.9073,-2.8963,2026-08-12 00:00:00,18.5,90.6,10209,18.1,0.49,4.85,49,10961,,
TH2,62045,49.9076,-2.8956,2026-08-11 23:00:00,18.5,90.8,10212,17.74,0.53,3.77,72.2,9203,,
TH2,62047,49.9076,-2.8956,2026-08-11 23:00:00,18.5,90.7,10213,17.75,0.49,4.85,49,10313,,
TH2,62045,49.9078,-2.8953,2026-08-11 22:00:00,18.5,89.4,10209,17.68,0.74,5.95,77.8,10570,,
TH2,62047,49.9078,-2.8953,2026-08-11 22:00:00,18.5,89.3,10209,17.69,0.49,4.85,49,11688,,
TH2,62045,49.908,-2.8948,2026-08-11 21:00:00,18.5,87.9,10208,17.74,0.84,6.4,96.2,11560,,
TH2,62047,49.908,-2.8948,2026-08-11 21:00:00,18.6,87.2,10209,17.75,0.49,4.85,49,12599,,
TH2,62045,49.908,-2.8946,2026-08-11 20:00:00,18.6,87.9,10201,17.99,0.87,5.78,72.2,11158,,
TH2,62047,49.908,-2.8946,2026-08-11 20:00:00,18.5,87.7,10202,17.99,0.49,4.85,49,12398,,
TH2,62045,49.908,-2.8945,2026-08-11 19:00:00,18.5,88,10201,17.98,0.81,5.11,70.1,10593,,
TH2,62047,49.908,-2.8945,2026-08-11 19:00:00,18.5,87.8,10202,17.99,0.49,4.85,49,12485,,
TH2,62045,49.9078,-2.8947,2026-08-11 18:00:00,18.4,87.4,10200,18.09,0.9,6.63,76.6,11538,,
TH2,62047,49.9078,-2.8947,2026-08-11 18:00:00,18.4,87.2,10201,18.09,0.49,4.85,49,11217,,
TH2,62045,49.9074,-2.8955,2026-08-11 17:00:00,18.3,87.8,10200,17.86,1.19,7.35,74.7,11385,,
TH2,62047,49.9074,-2.8955,2026-08-11 17:00:00,18.3,87.6,10201,17.87,0.49,4.85,49,11420,,
TH2,62045,49.907,-2.8962,2026-08-11 16:00:00,18.5,86.7,10208,17.47,1.26,9.08,87.2,13222,,
TH2,62047,49.907,-2.8962,2026-08-11 16:00:00,18.3,87.7,10210,17.46,0.49,4.85,49,13505,,
TH2,62045,49.9068,-2.8968,2026-08-11 15:00:00,18.2,89.2,10208,17.44,1.32,9.69,71,10201,,
TH2,62047,49.9068,-2.8968,2026-08-11 15:00:00,18.2,88.8,10209,17.43,0.49,4.85,49,12504,,
TH2,62045,49.9067,-2.897,2026-08-11 14:00:00,18.2,89.6,10211,17.68,1.15,7.31,70.6,10947,,
TH2,62047,49.9067,-2.897,2026-08-11 14:00:00,18.1,89.6,10212,17.68,0.49,4.85,49,11479,,
TH2,62045,49.9067,-2.8971,2026-08-11 13:00:00,18.3,89.4,10214,17.93,1.02,6.98,68.7,9989,,
TH2,62047,49.9067,-2.8971,2026-08-11 13:00:00,18.3,89.5,10214,17.94,0.49,4.85,49,12220,,
TH2,62045,49.9069,-2.8968,2026-08-11 12:00:00,18.3,89.7,10216,17.76,0.86,6.39,71,9840,,
TH2,62047,49.9069,-2.8968,2026-08-11 12:00:00,18.3,89.6,10217,17.77,0.49,4.85,49,12551,,
TH2,62045,49.9071,-2.8961,2026-08-11 11:00:00,18.2,90,10218,17.6,0.78,5.58,72,10560,,
TH2,62047,49.9071,-2.896,2026-08-11 11:00:00,18.2,89.7,10219,17.6,0.49,4.85,49,12500,,
TH2,62045,49.9074,-2.8953,2026-08-11 10:00:00,18.3,90.8,10219,17.74,0.84,5.67,71.3,11641,,
TH2,62047,49.9074,-2.8953,2026-08-11 10:00:00,18.2,90.7,10219,17.77,0.49,4.85,49,12291,,
TH2,62045,49.9075,-2.895,2026-08-11 09:00:00,18.7,89.2,10221,17.75,0.87,7.29,83.2,11786,,
TH2,62047,49.9075,-2.895,2026-08-11 09:00:00,18.3,91.2,10220,17.75,0.49,4.85,49,11829,,
TH2,62045,49.9076,-2.8947,2026-08-11 08:00:00,18.7,90.3,10216,17.66,0.81,6.24,88.4,11272,,
TH2,62047,49.9076,-2.8947,2026-08-11 08:00:00,18.3,91.9,10218,17.67,0.49,4.85,49,11869,,
TH2,62045,49.9076,-2.8946,2026-08-11 07:00:00,18.8,90.3,10214,17.82,0.74,5.97,94.1,10699,,
TH2,62047,49.9076,-2.8946,2026-08-11 07:00:00,18.4,91.9,10216,17.82,0.49,4.85,49,10662,,
TH2,62045,49.9076,-2.8946,2026-08-11 06:00:00,18.2,93.4,10211,17.58,0.66,5.53,87.3,9945,,
TH2,62047,49.9076,-2.8946,2026-08-11 06:00:00,18.1,93.4,10212,17.58,0.49,4.85,49,10304,,
TH2,62045,49.9075,-2.8948,2026-08-11 05:00:00,17.9,95.5,10209,17.35,0.62,5.06,87.5,7451,,
TH2,62047,49.9074,-2.8948,2026-08-11 05:00:00,17.9,95,10210,17.36,0.49,4.85,49,8141,,
TH2,62045,49.9072,-2.8952,2026-08-11 04:00:00,17.7,94.6,10208,17.22,0.47,3.51,82.4,9771,,
TH2,62047,49.9072,-2.8952,2026-08-11 04:00:00,17.7,94.5,10209,17.22,0.49,4.85,49,11669,,
TH2,62045,49.907,-2.8957,2026-08-11 03:00:00,17.7,94.2,10209,17.27,0.41,3.16,81.4,11362,,
TH2,62047,49.9071,-2.8957,2026-08-11 03:00:00,17.7,94.3,10210,17.27,0.49,4.85,49,12911,,
TH2,62045,49.907,-2.8959,2026-08-11 02:00:00,17.7,94.2,10213,17.26,0.52,4.35,98.3,14509,,
TH2,62047,49.907,-2.8959,2026-08-11 02:00:00,17.7,94,10214,17.25,0.49,4.85,49,17703,,
TH2,62045,49.9069,-2.8961,2026-08-11 01:00:00,17.9,93.8,10215,17.64,0.45,3.57,99,18878,,
TH2,62047,49.9069,-2.8961,2026-08-11 01:00:00,17.8,93.5,10215,17.67,0.49,4.85,49,25467,,
TH2,62045,49.9069,-2.8962,2026-08-11 00:00:00,18.4,92.8,10215,18.51,0.31,2.27,66.5,21778,,
TH2,62047,49.9069,-2.8961,2026-08-11 00:00:00,18.4,92.3,10216,18.73,0.49,4.85,49,34669,,
TH2,62045,49.9071,-2.8958,2026-08-10 23:00:00,18.7,89.8,10213,17.98,0.38,2.84,27.6,28052,,
TH2,62047,49.9071,-2.8958,2026-08-10 23:00:00,18.7,89.4,10214,18.05,0.49,4.85,49,45663,,
TH2,62045,49.9073,-2.8954,2026-08-10 22:00:00,18.9,86.5,10211,18.51,0.25,1.78,348.6,35129,,
TH2,62047,49.9073,-2.8954,2026-08-10 22:00:00,19.1,85.3,10212,18.71,0.49,4.85,49,53165,,
TH2,62045,49.9075,-2.895,2026-08-10 21:00:00,19,89,10210,18.33,0.37,3.02,331.8,28514,,
TH2,62047,49.9075,-2.895,2026-08-10 21:00:00,19.1,88,10211,18.64,0.49,4.85,49,40451,,
TH2,62045,49.9076,-2.8947,2026-08-10 20:00:00,19.3,85.9,10207,18.93,0.41,2.95,297.9,28598,,
TH2,62047,49.9076,-2.8947,2026-08-10 20:00:00,19.2,86.1,10208,19.11,0.49,4.85,49,39167,,
TH2,62045,49.9076,-2.8946,2026-08-10 19:00:00,19.6,87.5,10203,19.19,0.26,1.91,289.1,19613,,
TH2,62047,49.9076,-2.8946,2026-08-10 19:00:00,19.6,87.4,10204,19.58,0.49,4.85,49,25838,,
TH2,62045,49.9076,-2.8945,2026-08-10 18:00:00,19.9,81.9,10201,18.81,0.22,1.29,253.9,19764,,
TH2,62047,49.9076,-2.8945,2026-08-10 18:00:00,20.1,80.9,10202,18.98,0.49,4.85,49,27729,,
TH2,62045,49.9076,-2.8945,2026-08-10 17:00:00,19.6,85.3,10198,19.09,0.34,2.58,289.8,19628,,
TH2,62047,49.9076,-2.8945,2026-08-10 17:00:00,19.6,85.3,10199,19.36,0.49,4.85,49,26827,,
TH2,62045,49.9074,-2.8949,2026-08-10 16:00:00,19.5,84.3,10199,18.47,0.3,2.12,265.1,19077,,
TH2,62047,49.9074,-2.8949,2026-08-10 16:00:00,19.4,84.3,10200,18.72,0.49,4.85,49,23098,,
TH2,62045,49.9072,-2.8952,2026-08-10 15:00:00,19.2,87.5,10201,18.14,0.34,2.41,232.8,16569,,
TH2,62047,49.9072,-2.8952,2026-08-10 15:00:00,19.2,87.3,10202,18.59,0.49,4.85,49,19964,,
TH2,62045,49.907,-2.8955,2026-08-10 14:00:00,18.9,86.5,10204,18.16,0.36,2.52,193.5,18046,,
TH2,62047,49.9071,-2.8955,2026-08-10 14:00:00,19.5,83.9,10205,18.39,0.49,4.85,49,22959,,
TH2,62045,49.907,-2.8957,2026-08-10 13:00:00,20.2,80.6,10204,18.27,0.13,0.71,172.8,20448,,
TH2,62047,49.907,-2.8957,2026-08-10 13:00:00,19.8,83.5,10204,18.51,0.49,4.85,49,25474,,
TH2,62045,49.9069,-2.8958,2026-08-10 12:00:00,19.6,85.2,10201,18.33,0.28,1.92,330.3,20746,,
TH2,62047,49.9069,-2.8958,2026-08-10 12:00:00,18.6,89.9,10202,18.43,0.49,4.85,49,19960,,
TH2,62045,49.9071,-2.8956,2026-08-10 11:00:00,19.1,87.9,10203,17.95,0.46,3.63,328.5,17850,,
TH2,62047,49.9071,-2.8956,2026-08-10 11:00:00,18.3,91.4,10204,18.09,0.49,4.85,49,17279,,
TH2,62045,49.9072,-2.8953,2026-08-10 10:00:00,19.1,87.6,10199,17.7,0.31,2.43,326.8,16509,,
TH2,62047,49.9072,-2.8953,2026-08-10 10:00:00,18.2,92.4,10200,17.76,0.49,4.85,49,16617,,
TH2,62045,49.9074,-2.895,2026-08-10 09:00:00,18.6,90.9,10195,17.45,0.58,4.23,305.4,14142,,
TH2,62047,49.9074,-2.8949,2026-08-10 09:00:00,18.1,93.2,10196,17.46,0.49,4.85,49,14376,,
TH2,62045,49.9075,-2.8947,2026-08-10 08:00:00,18,93.4,10188,17.39,0.43,3.29,271.6,12943,,
TH2,62047,49.9075,-2.8947,2026-08-10 08:00:00,18.3,91.9,10189,17.38,0.49,4.85,49,19336,,
TH2,62045,49.9076,-2.8946,2026-08-10 07:00:00,17.9,92.1,10182,17.49,0.62,4.95,290.8,15879,,
TH2,62047,49.9076,-2.8946,2026-08-10 07:00:00,18,91.5,10183,17.49,0.49,4.85,49,13215,,
TH2,62045,49.9076,-2.8945,2026-08-10 06:00:00,17.9,91.7,10178,17.55,0.61,4.36,294,16528,,
TH2,62047,49.9076,-2.8945,2026-08-10 06:00:00,17.9,91.6,10178,17.55,0.49,4.85,49,18997,,
TH2,62045,49.9075,-2.8945,2026-08-10 05:00:00,17.8,91.1,10176,17.61,0.5,3.97,302.7,18409,,
TH2,62047,49.9075,-2.8945,2026-08-10 05:00:00,17.7,91,10177,17.61,0.49,4.85,49,20441,,
TH2,62045,49.9074,-2.8947,2026-08-10 04:00:00,17.7,89.9,10169,17.52,0.73,5.29,285.6,20437,,
TH2,62047,49.9074,-2.8947,2026-08-10 04:00:00,17.7,89.8,10170,17.51,0.49,4.85,49,23886,,
TH2,62045,49.9072,-2.895,2026-08-10 03:00:00,17.8,91.4,10167,17.46,0.71,5.77,280.4,23179,,
TH2,62047,49.9072,-2.895,2026-08-10 03:00:00,17.7,91.4,10168,17.46,0.49,4.85,49,27888,,
TH2,62045,49.9071,-2.8953,2026-08-10 02:00:00,17.9,90.5,10164,17.47,0.63,4.8,275.5,21581,,
TH2,62047,49.9071,-2.8953,2026-08-10 02:00:00,17.9,90.6,10165,17.47,0.49,4.85,49,24823,,
TH2,62045,49.9069,-2.8957,2026-08-10 01:00:00,18.1,88.1,10165,17.55,0.59,4.65,317.2,23055,,
TH2,62047,49.907,-2.8957,2026-08-10 01:00:00,18.1,87.5,10165,17.55,0.49,4.85,49,28709,,
TH2,62045,49.9069,-2.8958,2026-08-10 00:00:00,18.3,87.9,10166,17.78,0.86,6.45,316,22206,,
TH2,62047,49.9069,-2.8958,2026-08-10 00:00:00,18.4,86.3,10167,17.78,0.49,4.85,49,28600,,
TH2,62045,49.9069,-2.8958,2026-08-09 23:00:00,18.5,89.6,10166,17.79,0.7,5.43,309.9,16375,,
TH2,62047,49.9069,-2.8958,2026-08-09 23:00:00,18.6,88.9,10167,17.8,0.49,4.85,49,19620,,
TH2,62045,49.907,-2.8956,2026-08-09 22:00:00,18.8,87.2,10167,17.66,0.82,6.72,305.8,16443,,
TH2,62047,49.907,-2.8956,2026-08-09 22:00:00,18.9,86.6,10168,17.66,0.49,4.85,49,19966,,
TH2,62045,49.9072,-2.8953,2026-08-09 21:00:00,19.1,87.7,10160,17.94,0.86,6.85,290.6,17921,,
TH2,62047,49.9072,-2.8953,2026-08-09 21:00:00,19.1,86.9,10162,17.94,0.49,4.85,49,21094,,
TH2,62045,49.9074,-2.8947,2026-08-09 20:00:00,19.3,89.6,10156,18.15,0.98,7.65,270.9,14897,,
TH2,62047,49.9074,-2.8947,2026-08-09 20:00:00,19.4,89,10156,18.14,0.49,4.85,49,17519,,
TH2,62045,49.9075,-2.8945,2026-08-09 19:00:00,19.5,87.4,10149,18.3,1.01,7.7,259.7,17167,,
TH2,62047,49.9074,-2.8945,2026-08-09 19:00:00,19.5,87.3,10150,18.31,0.49,4.85,49,19274,,
TH2,62045,49.9075,-2.8945,2026-08-09 18:00:00,19.4,89.1,10147,18.31,1.03,7.93,255.1,15396,,
TH2,62047,49.9075,-2.8945,2026-08-09 18:00:00,19.4,88.8,10148,18.31,0.49,4.85,49,17836,,
TH2,62045,49.9075,-2.8945,2026-08-09 17:00:00,19.3,89.9,10146,18.24,0.88,6.09,240.9,16360,,
TH2,62047,49.9075,-2.8945,2026-08-09 17:00:00,19.3,89.6,10147,18.28,0.49,4.85,49,17963,,
TH2,62045,49.9074,-2.8947,2026-08-09 16:00:00,19.3,87,10147,18.46,0.72,5.36,239.3,19462,,
TH2,62047,49.9074,-2.8947,2026-08-09 16:00:00,19.3,86.8,10147,18.47,0.49,4.85,49,24813,,
TH2,62045,49.9073,-2.8948,2026-08-09 15:00:00,19.1,86.9,10145,18.49,0.66,5.55,245.5,19282,,
TH2,62047,49.9073,-2.8949,2026-08-09 15:00:00,19.1,86.8,10145,18.52,0.49,4.85,49,22120,,
TH2,62045,49.9072,-2.8952,2026-08-09 14:00:00,18.9,90,10147,18.36,0.66,5.54,246.7,16350,,
TH2,62047,49.9072,-2.8952,2026-08-09 14:00:00,18.9,90,10148,18.41,0.49,4.85,49,21635,,
TH2,62045,49.9071,-2.8954,2026-08-09 13:00:00,19.3,85.4,10146,18.22,0.54,4.67,285.1,23626,,
TH2,62047,49.9071,-2.8954,2026-08-09 13:00:00,18.8,87.7,10146,18.26,0.49,4.85,49,23596,,
TH2,62045,49.907,-2.8956,2026-08-09 12:00:00,19.3,81.9,10147,18.14,0.44,3.54,289.7,25626,,
TH2,62047,49.907,-2.8956,2026-08-09 12:00:00,18.6,85.3,10148,18.21,0.49,4.85,49,26810,,
TH2,62045,49.907,-2.8957,2026-08-09 11:00:00,19.5,80.9,10144,17.93,0.3,2.45,316.1,25433,,
TH2,62047,49.907,-2.8957,2026-08-09 11:00:00,18.5,85.2,10144,17.94,0.49,4.85,49,27850,,
TH2,62045,49.907,-2.8957,2026-08-09 10:00:00,18.8,87.1,10141,17.68,0.61,5.16,330,20016,,
TH2,62047,49.907,-2.8957,2026-08-09 10:00:00,18.2,90.1,10142,17.76,0.49,4.85,49,23251,,
TH2,62045,49.9071,-2.8956,2026-08-09 09:00:00,18.8,89.5,10137,17.5,0.32,2.63,344.9,11181,,
TH2,62047,49.9071,-2.8956,2026-08-09 09:00:00,18,93.7,10138,17.5,0.49,4.85,49,11729,,
TH2,62045,49.9072,-2.8954,2026-08-09 08:00:00,18.7,89,10130,17.36,0.38,3.14,338.6,9323,,
TH2,62047,49.9072,-2.8953,2026-08-09 08:00:00,17.9,92.7,10131,17.37,0.49,4.85,49,7478,,
TH2,62045,49.9073,-2.8951,2026-08-09 07:00:00,18.2,91.2,10128,17.27,0.28,1.76,26,10307,,
TH2,62047,49.9073,-2.8951,2026-08-09 07:00:00,18.1,90.6,10129,17.27,0.49,4.85,49,8575,,
TH2,62045,49.9073,-2.895,2026-08-09 06:00:00,17.8,93.7,10126,17.34,0.3,2.31,25.3,8455,,
TH2,62047,49.9073,-2.895,2026-08-09 06:00:00,17.9,92.7,10127,17.33,0.49,4.85,49,9975,,
TH2,62045,49.9074,-2.8948,2026-08-09 05:00:00,17.7,94.1,10126,17.29,0.34,2.58,4.5,9652,,
TH2,62047,49.9074,-2.8949,2026-08-09 05:00:00,17.6,94,10126,17.29,0.49,4.85,49,10468,,
TH2,62045,49.9074,-2.8948,2026-08-09 04:00:00,17.8,92.6,10128,17.31,0.25,2.05,21.9,13631,,
TH2,62047,49.9074,-2.8948,2026-08-09 04:00:00,17.8,92.8,10129,17.31,0.49,4.85,49,15311,,
TH2,62045,49.9074,-2.8949,2026-08-09 03:00:00,17.8,93.9,10128,17.43,0.41,3.28,351,12394,,
TH2,62047,49.9074,-2.8949,2026-08-09 03:00:00,17.7,93.6,10129,17.43,0.49,4.85,49,14105,,
TH2,62045,49.9073,-2.8951,2026-08-09 02:00:00,18.2,90.1,10134,17.49,0.19,1.19,12.6,20738,,
TH2,62047,49.9073,-2.8951,2026-08-09 02:00:00,18.2,89.8,10134,17.49,0.49,4.85,49,25665,,
TH2,62045,49.9072,-2.8954,2026-08-09 01:00:00,18.4,88.3,10139,17.48,0.45,3.48,99.7,23086,,
TH2,62047,49.9072,-2.8954,2026-08-09 01:00:00,18.4,88.1,10140,17.48,0.49,4.85,49,30624,,
