Dual,AWS_ID,Type,Date,Time,Min_Since,Latitude,Longitude,Temperature,Humidity,Pressure,Sea_Temp,Wind_Direction,Wind_Speed,Gust,COG,SOG,Wave_Height,Wave_Period,Visibility
D,36089,2,230826,1600,1,499110,-28811,182,687,102265,1806,756,942,112,1842,43
D,44912,2,230826,1600,1,499110,-28811,184,712,102247,,817,910,110,1776,43
D,36089,2,230826,1700,1,499110,-28811,183,676,102240,1799,799,895,113,1524,51
D,44912,2,230826,1700,1,499110,-28811,185,710,102221,,791,904,111,1657,57
D,44912,2,230826,1800,1,499110,-28812,185,708,102167,1865,866,898,115,1567,46
D,36089,2,230826,1800,1,499110,-28812,183,679,102185,1784,775,915,117,1779,52
D,44912,2,230826,1900,1,499109,-28813,186,721,102155,3318,732,845,115,2119,52
D,36089,2,230826,1900,1,499109,-28813,185,687,102173,1782,692,880,114,2009,49
D,36089,2,230826,2000,1,499108,-28816,184,732,102171,1778,784,925,119,1894,57
D,44912,2,230826,2000,1,499108,-28816,187,751,102152,,903,899,120,1832,59
D,36089,2,230826,2100,1,499107,-28816,185,746,102112,1777,712,900,116,1852,48
D,44912,2,230826,2100,1,499107,-28816,186,777,102094,,600,874,111,2154,49
D,44912,2,230826,2200,1,499107,-28816,187,800,102021,1783,605,930,112,2269,43
D,36089,2,230826,2200,1,499107,-28816,185,776,102041,1788,692,962,115,2056,40
D,36089,2,230826,2300,1,499107,-28817,189,734,102012,1807,796,1055,128,1796,36
D,44912,2,230826,2300,1,499107,-28817,189,768,101994,1808,707,1024,121,2346,33
D,36089,2,240826,000,1,499107,-28816,190,750,101994,1820,809,1028,129,2046,53
D,44912,2,240826,000,1,499107,-28816,192,774,101978,1817,714,994,123,2150,50
D,36089,2,240826,100,1,499108,-28816,190,752,101967,1823,886,977,120,1744,51
D,44912,2,240826,100,1,499108,-28816,192,781,101950,1821,789,946,112,1840,48
D,44912,2,240826,200,1,499108,-28815,191,805,101910,1808,975,826,101,1697,32
D,36089,2,240826,300,1,499110,-28812,187,800,101901,1822,786,916,116,1425,47
D,44912,2,240826,300,1,499109,-28812,189,820,101882,,779,897,120,1602,38
D,36089,2,240826,200,1,499108,-28815,188,781,101929,1822,891,849,103,1727,30
D,36089,2,240826,400,1,499110,-28811,184,802,101828,1815,749,1065,132,1769,33
D,44912,2,240826,400,1,499110,-28811,187,817,101811,1816,705,1032,131,1774,34
D,36089,2,240826,500,1,499110,-28810,181,830,101755,1798,733,1111,141,1470,64
D,44912,2,240826,500,1,499110,-28810,185,838,101736,,734,1094,139,1475,55
D,36089,2,240826,600,1,499111,-28811,182,784,101732,1780,819,1217,163,1596,78
D,44912,2,240826,600,1,499111,-28811,183,815,101717,1779,801,1202,163,1443,81
D,44912,2,240826,700,1,499110,-28812,183,796,101668,1790,691,1164,149,1536,67
D,36089,2,240826,700,1,499110,-28812,181,767,101688,1769,735,1199,159,1416,60
D,36089,2,240826,800,1,499109,-28815,182,749,101655,1766,749,1236,166,1653,61
D,44912,2,240826,800,1,499109,-28815,184,778,101636,1767,832,1179,159,1732,66
D,44912,2,240826,900,1,499108,-28817,184,780,101610,1769,687,1209,154,1649,58
D,36089,2,240826,900,1,499108,-28817,182,759,101628,1769,734,1246,160,1414,65
D,36089,2,240826,1000,1,499107,-28817,184,742,101550,1788,669,1370,179,1647,59
D,44912,2,240826,1000,1,499107,-28817,186,760,101531,1961,574,1331,173,1650,55
D,36089,2,240826,1100,1,499107,-28817,185,709,101495,1806,691,1413,177,1765,77
D,36089,2,240826,1200,1,499107,-28817,185,748,101452,1817,782,1398,178,1896,65
D,44912,2,240826,1100,1,499107,-28818,187,738,101479,1796,599,1385,169,1904,77
D,44912,2,240826,1200,1,499107,-28817,187,769,101432,1883,857,1335,175,1835,67
D,44912,2,240826,1300,1,499107,-28817,187,749,101367,1816,877,1383,182,1767,65
D,36089,2,240826,1300,1,499107,-28817,186,725,101387,1817,795,1444,185,1591,57
D,36089,2,240826,1400,1,499108,-28816,186,707,101350,1813,737,1520,193,2049,85
D,44912,2,240826,1400,1,499108,-28816,188,734,101334,1808,661,1482,188,1851,81
D,36089,2,240826,1500,1,499109,-28815,185,749,101233,1814,736,1478,185,1540,85
D,44912,2,240826,1500,1,499109,-28815,186,767,101213,1809,760,1421,185,1641,102
D,36089,2,240826,1600,1,499111,-28811,185,745,101238,1814,814,1310,168,1530,96
D,44912,2,240826,1600,1,499111,-28811,187,773,101217,1812,836,1284,174,1396,100
D,36089,2,240826,1700,1,499111,-28810,185,738,101128,1806,733,1377,182,1402,51
D,44912,2,240826,1700,1,499111,-28810,188,764,101114,1801,635,1367,183,1434,49
D,36089,2,240826,1800,1,499111,-28810,186,778,101083,1798,771,1269,166,1826,96
D,44912,2,240826,1800,1,499111,-28810,188,793,101065,1799,732,1262,170,1756,93
D,36089,2,240826,1900,1,499111,-28811,185,792,101078,1787,724,1318,173,1682,87
D,44912,2,240826,1900,1,499111,-28812,188,807,101061,,690,1281,176,1771,80
D,36089,2,240826,2000,1,499109,-28815,187,796,101064,1787,682,1351,171,1593,71
D,44912,2,240826,2000,1,499109,-28815,188,811,101047,1787,562,1314,162,1540,66
D,36089,2,240826,2100,1,499108,-28817,188,784,101103,1789,715,1320,173,1169,70
D,44912,2,240826,2100,1,499108,-28817,190,804,101084,1792,660,1284,172,1448,62
D,36089,2,240826,2200,1,499107,-28817,188,791,101127,1790,699,1258,154,2082,83
D,44912,2,240826,2200,1,499107,-28817,190,815,101107,1795,621,1220,152,1862,84
D,36089,2,240826,2300,1,499107,-28817,186,805,101090,1797,644,1246,163,1892,77
D,44912,2,240826,2300,1,499107,-28817,188,825,101068,1797,568,1210,154,1788,88
D,44912,2,250826,000,1,499107,-28817,188,839,101010,2890,743,1269,167,1896,78
D,36089,2,250826,000,1,499107,-28817,185,826,101029,1801,691,1327,164,2023,78
D,36089,2,250826,100,1,499107,-28817,186,835,101001,1804,683,1169,156,1504,71
D,44912,2,250826,100,1,499107,-28817,189,856,100982,1855,739,1131,166,1498,57
D,36089,2,250826,200,1,499107,-28816,187,847,100948,1802,702,1160,144,1716,62
D,44912,2,250826,200,1,499107,-28816,190,861,100929,1803,703,1386,183,1660,68
D,36089,2,250826,300,1,499108,-28815,188,854,100903,1802,769,1029,127,1825,65
D,44912,2,250826,300,1,499108,-28814,190,868,100884,1799,821,1002,127,1806,60
D,36089,2,250826,400,1,499110,-28810,188,856,100856,1802,762,894,108,1616,45
D,44912,2,250826,400,1,499110,-28810,190,870,100837,1801,788,868,111,1780,55
D,44912,2,250826,500,1,499110,-28808,189,880,100821,1796,732,796,102,1681,50
D,36089,2,250826,500,1,499110,-28808,187,866,100841,1800,745,806,104,1723,46
D,36089,2,250826,600,1,499110,-28808,187,881,100896,1802,810,737,96,1683,59
D,44912,2,250826,600,1,499110,-28808,189,892,100877,1798,788,754,99,1895,57
D,36089,2,250826,700,1,499110,-28809,187,883,100972,1791,964,733,94,2104,44
D,44912,2,250826,700,1,499110,-28809,189,897,100953,1787,938,753,95,2015,42
D,36089,2,250826,800,1,499110,-28809,187,884,100982,1792,892,785,107,1761,41
D,44912,2,250826,800,1,499110,-28809,190,898,100963,1791,917,779,101,1879,48
D,36089,2,250826,900,1,499109,-28813,188,882,100995,1796,920,747,91,1838,52
D,44912,2,250826,900,1,499109,-28813,190,899,100976,1796,974,725,90,1788,56
D,44912,2,250826,1000,1,499108,-28815,189,886,101014,1798,794,790,99,1727,43
D,36089,2,250826,1000,1,499108,-28815,185,869,101033,1799,867,817,104,1567,44
D,36089,2,250826,1100,1,499107,-28817,184,879,101031,1804,806,818,101,2127,39
D,44912,2,250826,1100,1,499107,-28817,188,887,101013,1805,740,777,96,1478,35
D,36089,2,250826,1200,1,499107,-28817,185,873,101009,1820,768,770,95,2362,38
D,44912,2,250826,1200,1,499107,-28817,189,885,100990,1283,718,745,89,2288,34
D,36089,2,250826,1300,1,499107,-28817,186,874,100996,1824,752,899,109,1907,49
D,44912,2,250826,1300,1,499107,-28817,191,879,100976,1749,703,882,104,1634,54
D,36089,2,250826,1400,1,499107,-28816,186,866,100999,1818,828,855,101,1466,37
D,44912,2,250826,1400,1,499107,-28816,189,879,100980,1818,765,829,100,1260,33
D,36089,2,250826,1500,1,499108,-28815,187,872,100945,1816,828,821,100,2383,40
D,44912,2,250826,1500,1,499108,-28815,190,883,100924,2589,761,791,96,2647,49
D,36089,2,250826,1600,1,499110,-28811,187,877,100935,1815,936,806,107,1911,31
D,44912,2,250826,1600,1,499109,-28811,189,889,100916,1815,943,789,108,2190,25
D,36089,2,250826,1700,1,499110,-28808,187,872,100943,1825,1040,672,86,1628,31
D,44912,2,250826,1700,1,499110,-28808,189,890,100924,1828,1010,682,87,1901,38
D,36089,2,250826,1800,1,499111,-28808,187,873,100960,1825,1113,629,81,1728,45
D,44912,2,250826,1800,1,499111,-28808,189,889,100940,1825,1062,609,75,2041,39
D,36089,2,250826,1900,1,499110,-28808,187,888,100984,1819,1144,531,69,1271,36
D,44912,2,250826,1900,1,499110,-28808,189,901,100965,1817,1112,525,66,1294,34
D,36089,2,250826,2000,1,499110,-28809,187,903,101040,1818,1344,387,46,1329,39
D,44912,2,250826,2000,1,499110,-28809,189,916,101021,1816,1291,363,47,1824,37
D,36089,2,250826,2100,1,499110,-28810,185,934,101100,1816,1823,250,34,2333,33
D,44912,2,250826,2100,1,499110,-28810,189,925,101081,1814,1786,235,37,2289,32
D,36089,2,250826,2200,1,499109,-28812,186,929,101119,1814,2438,472,61,1168,21
D,44912,2,250826,2200,1,499109,-28812,189,938,101100,1814,2576,462,59,1586,20
D,36089,2,250826,2300,1,499108,-28816,186,901,101134,1818,2456,299,40,1998,35
D,44912,2,250826,2300,1,499108,-28816,188,927,101115,1819,2483,295,40,2006,34
D,44912,2,260826,000,1,499106,-28817,186,920,101118,1820,2513,193,30,1246,23
D,36089,2,260826,000,1,499106,-28817,184,910,101137,1820,2544,195,31,1632,24
D,36089,2,260826,100,1,499106,-28816,183,917,101150,1818,2317,243,33,1935,17
D,44912,2,260826,100,1,499106,-28816,186,926,101130,1818,2298,223,30,1457,12
D,36089,2,260826,200,1,499107,-28815,182,916,101113,1808,2464,209,29,1371,13
D,44912,2,260826,200,1,499107,-28815,184,929,101093,1808,2450,196,25,1174,19
D,36089,2,260826,300,1,499107,-28813,181,932,101137,1802,2210,257,33,2214,20
D,44912,2,260826,300,1,499107,-28813,184,937,101117,1803,2225,249,33,1645,19
D,36089,2,260826,400,1,499108,-28810,180,943,101163,1803,2043,254,32,1933,22
D,44912,2,260826,400,1,499108,-28810,183,945,101143,1801,1963,253,32,2084,23
D,36089,2,260826,500,1,499110,-28808,180,946,101138,1805,1609,148,21,1591,17
D,44912,2,260826,500,1,499110,-28808,181,946,101119,1806,1507,130,22,2563,11
D,44912,2,260826,600,1,499110,-28808,182,953,101147,1808,1333,219,33,1991,21
D,36089,2,260826,600,1,499110,-28808,181,957,101166,1811,1353,234,32,2279,17
D,36089,2,260826,700,1,499110,-28808,183,954,101184,1812,1341,284,37,2659,10
D,44912,2,260826,700,1,499110,-28808,185,958,101165,1813,1326,279,35,2866,12
D,36089,2,260826,800,1,499110,-28808,184,931,101211,1815,1579,338,42,2155,19
D,44912,2,260826,800,1,499110,-28808,186,953,101193,1810,1535,309,37,1688,15
D,36089,2,260826,900,1,499110,-28809,185,935,101226,1821,1318,347,42,1891,13
D,44912,2,260826,900,1,499110,-28809,189,945,101209,1818,1315,341,41,1400,17
D,36089,2,260826,1000,1,499109,-28812,186,919,101259,1831,1465,400,51,1808,4
D,44912,2,260826,1000,1,499109,-28812,187,938,101241,1831,1582,384,46,2063,9
D,44912,2,260826,1100,1,499108,-28814,188,940,101199,1844,1392,412,51,573,4
D,36089,2,260826,1100,1,499108,-28814,190,904,101217,1845,1317,412,50,1481,6
D,44912,2,260826,1200,1,499107,-28816,189,933,101174,1854,1291,559,66,1464,8
D,36089,2,260826,1200,1,499107,-28816,190,903,101193,1855,1227,536,66,1673,12
D,36089,2,260826,1300,1,499107,-28816,190,908,101168,1861,1215,434,57,2306,13
D,44912,2,260826,1300,1,499107,-28816,190,927,101150,1859,1230,412,55,2904,16
D,36089,2,260826,1400,1,499107,-28815,191,911,101098,1863,1042,398,51,2207,15
D,44912,2,260826,1400,1,499107,-28815,191,932,101080,1867,1052,408,53,1540,10
D,36089,2,260826,1500,1,499107,-28814,190,905,101039,1855,903,564,67,1545,27
D,44912,2,260826,1500,1,499107,-28814,190,930,101020,1853,947,537,66,1349,26
D,44912,2,260826,1600,1,499108,-28811,190,935,100949,1843,851,603,73,1742,32
D,36089,2,260826,1600,1,499108,-28811,188,922,100968,1842,873,612,73,1955,34
D,44912,2,260826,1700,1,499109,-28808,190,946,100916,1861,782,639,80,1250,26
D,36089,2,260826,1700,1,499109,-28808,188,937,100935,1863,764,683,84,1288,29
D,36089,2,260826,1800,1,499110,-28808,189,934,100886,1859,809,719,88,1615,32
D,44912,2,260826,1800,1,499110,-28808,191,947,100866,1862,811,713,89,1642,30
D,36089,2,260826,1900,1,499110,-28808,190,918,100828,1854,828,745,98,1824,33
D,44912,2,260826,1900,1,499110,-28808,192,941,100809,1847,844,733,91,2124,31
D,44912,2,260826,2000,1,499110,-28809,192,922,100789,1842,832,796,102,1626,35
D,36089,2,260826,2000,1,499110,-28809,191,898,100808,1838,857,753,95,1634,40
D,36089,2,260826,2100,1,499110,-28811,190,893,100758,1821,823,891,110,1877,36
D,44912,2,260826,2100,1,499110,-28811,193,902,100738,1817,805,855,108,1424,36
D,36089,2,260826,2200,1,499109,-28813,190,911,100829,1825,795,794,101,1669,34
D,44912,2,260826,2200,1,499109,-28813,192,922,100809,1824,655,758,95,1933,37
D,36089,2,260826,2300,1,499108,-28816,192,898,100770,1825,1055,645,81,2145,35
D,44912,2,260826,2300,1,499108,-28816,194,912,100751,1823,1212,604,78,1879,35
D,44912,2,270826,000,1,499107,-28817,192,940,100674,1836,1055,790,106,2206,49
D,36089,2,270826,000,1,499107,-28817,190,934,100692,1832,958,900,119,2024,47
D,36089,2,270826,100,1,499107,-28818,190,930,100674,1838,1056,928,114,1726,50
D,44912,2,270826,100,1,499107,-28818,192,946,100654,2072,1141,960,115,1564,46
D,36089,2,270826,200,1,499107,-28817,183,877,100616,1816,830,610,93,2279,32
D,44912,2,270826,200,1,499107,-28817,186,898,100596,1819,909,558,78,1532,27
D,36089,2,270826,300,1,499107,-28815,190,866,100600,1806,681,568,75,1681,29
D,44912,2,270826,300,1,499107,-28815,190,876,100580,1803,703,555,75,1886,34
D,36089,2,270826,400,1,499107,-28811,191,906,100574,1805,1046,423,58,1087,29
D,44912,2,270826,400,1,499108,-28811,192,927,100555,1805,1064,415,57,1141,31
D,36089,2,270826,500,1,499109,-28808,196,869,100540,1807,1499,652,78,1598,37
D,44912,2,270826,500,1,499109,-28808,197,893,100521,1807,1453,638,77,1773,32
D,36089,2,270826,600,1,499110,-28808,192,896,100601,1809,1821,581,74,1273,23
D,44912,2,270826,600,1,499110,-28808,195,905,100582,1810,1771,517,64,1830,20
D,44912,2,270826,700,1,499110,-28807,182,907,100641,1822,2421,650,86,2731,28
D,36089,2,270826,700,1,499110,-28807,179,890,100661,1823,2444,742,91,1734,28
D,36089,2,270826,800,1,499110,-28807,178,888,100742,1809,2428,596,72,1701,21
D,44912,2,270826,800,1,499110,-28807,181,905,100724,1626,2408,550,67,2185,20
D,36089,2,270826,900,1,499110,-28808,183,877,100794,1789,2268,402,56,2540,30
D,44912,2,270826,900,1,499110,-28808,183,903,100775,1789,2233,403,49,1437,27
D,44912,2,270826,1000,1,499109,-28810,186,904,100833,1823,1905,443,62,2227,28
D,36089,2,270826,1000,1,499109,-28810,185,882,100851,1825,1939,456,65,2618,38
D,36089,2,270826,1100,1,499108,-28813,185,872,100869,1822,1985,571,72,2371,19
D,44912,2,270826,1100,1,499108,-28813,187,893,100850,1823,1902,551,71,2556,14
D,36089,2,270826,1200,1,499107,-28816,186,867,100878,1813,2116,584,71,1963,27
D,44912,2,270826,1200,1,499107,-28816,187,885,100859,1818,2057,550,71,1887,25
D,44912,2,270826,1300,1,499107,-28816,187,891,100870,1839,1975,494,64,1560,35
D,36089,2,270826,1300,1,499107,-28816,186,876,100888,1849,2022,532,71,1472,33
D,36089,2,270826,1400,1,499107,-28816,186,875,100874,1846,2160,505,66,1631,26
D,44912,2,270826,1400,1,499107,-28816,188,892,100855,1846,2097,487,63,1968,24
D,36089,2,270826,1500,1,499107,-28815,188,867,100894,1835,1888,421,51,1685,20
D,44912,2,270826,1500,1,499107,-28815,189,887,100875,1835,1825,377,47,1659,19
D,36089,2,270826,1600,1,499107,-28811,187,873,100862,1835,1770,232,34,1684,25
D,44912,2,270826,1600,1,499107,-28811,191,890,100843,1833,1708,217,29,1635,30
D,44912,2,270826,1700,1,499109,-28808,192,881,100779,1844,1940,281,40,1464,22
D,36089,2,270826,1700,1,499109,-28808,187,880,100797,1845,1983,325,42,2040,28
D,36089,2,270826,1800,1,499110,-28808,187,873,100827,1858,2027,380,47,2058,19
D,44912,2,270826,1800,1,499110,-28808,189,885,100808,1858,1997,364,44,1475,16
D,36089,2,270826,1900,1,499110,-28807,187,861,100824,1873,2200,488,59,2088,24
D,44912,2,270826,2000,1,499110,-28807,188,893,100892,2068,2068,541,64,2560,11
D,36089,2,270826,2000,1,499110,-28807,186,880,100912,1833,2101,564,65,1904,12
D,44912,2,270826,1900,1,499110,-28807,189,875,100804,1686,2166,493,59,1495,18
D,36089,2,270826,2100,1,499110,-28808,186,864,100949,1851,2180,536,69,1789,7
D,44912,2,270826,2100,1,499110,-28808,188,884,100929,1851,2153,548,68,2222,6
D,44912,2,270826,2200,1,499110,-28809,187,885,100920,1822,2273,492,61,2551,24
D,36089,2,270826,2200,1,499110,-28809,184,873,100940,1824,2261,520,64,2671,23
D,36089,2,270826,2300,1,499109,-28812,182,890,100906,1811,2451,585,71,1659,17
D,44912,2,270826,2300,1,499109,-28812,185,899,100887,1808,2428,554,70,1568,14
D,36089,2,280826,000,1,499107,-28816,181,894,100883,1827,2522,583,69,2630,26
D,44912,2,280826,000,1,499107,-28816,183,910,100863,1821,2479,526,66,2463,27
D,36089,2,280826,100,1,499107,-28817,180,906,100855,1796,2671,589,70,1650,17
D,44912,2,280826,100,1,499107,-28817,183,915,100835,1796,2607,514,64,1604,22
D,36089,2,280826,200,1,499107,-28817,180,905,100864,1801,2474,460,60,2424,19
D,44912,2,280826,200,1,499107,-28817,182,920,100845,1803,2411,447,58,2029,17
D,44912,2,280826,300,1,499107,-28815,181,916,100839,1807,2415,445,59,1789,20
D,36089,2,280826,300,1,499107,-28815,179,894,100859,1805,2444,485,61,2146,22
D,36089,2,280826,400,1,499107,-28812,178,893,100817,1809,2470,510,67,1334,29
D,44912,2,280826,400,1,499107,-28812,181,911,100797,1810,2430,483,62,1406,29
D,36089,2,280826,500,1,499108,-28808,178,877,100794,1807,2591,788,93,1492,33
D,44912,2,280826,500,1,499108,-28808,180,903,100773,1804,2509,736,89,1302,32
D,44912,2,280826,600,1,499109,-28808,181,885,100745,1798,2462,752,93,2205,39
D,36089,2,280826,700,1,499110,-28807,179,880,100806,1795,2419,795,98,1845,46
D,44912,2,280826,700,1,499110,-28807,181,893,100787,1797,2377,764,94,1963,46
D,36089,2,280826,600,1,499109,-28808,178,868,100765,1802,2519,823,95,1618,42
D,36089,2,280826,800,1,499110,-28807,181,855,100864,1788,2383,794,96,1584,54
D,44912,2,280826,800,1,499110,-28807,182,878,100846,1364,2344,784,94,2312,51
D,62045,3,210826,1100,2,499074,-28957,166,735,101443,1761,8,364,51,0,70,,,33790
D,62047,3,210826,1100,2,499074,-28957,166,733,101456,1761,490,485,49,0,66,,,38028
D,62045,3,210826,1200,2,499075,-28955,166,729,101450,1771,3411,329,49,0,69,,,34396
D,62047,3,210826,1200,2,499075,-28955,170,717,101465,1771,490,485,49,0,67,,,38671
D,62047,3,210826,1300,2,499075,-28955,171,728,101511,1783,490,485,49,0,54,,,36807
D,62045,3,210826,1300,2,499076,-28955,168,742,101493,1781,3178,311,45,0,54,,,33813
D,62047,3,210826,1400,2,499076,-28954,171,701,101519,1799,490,485,49,0,54,,,52669
D,62045,3,210826,1400,2,499076,-28954,168,704,101505,1799,3143,250,38,0,50,,,39608
D,62047,3,210826,1500,2,499075,-28954,174,692,101521,1809,490,485,49,0,44,,,57343
D,62045,3,210826,1500,2,499075,-28954,171,701,101515,1807,2880,453,56,0,45,,,36685
D,62047,3,210826,1600,2,499075,-28955,172,702,101565,1797,490,485,49,0,37,,,55556
D,62045,3,210826,1600,2,499075,-28955,172,705,101556,1796,2859,433,60,0,35,,,41601
D,62047,3,210826,1700,2,499075,-28955,178,691,101578,1785,490,485,49,0,29,,,55366
D,62045,3,210826,1700,2,499075,-28955,175,699,101573,1785,2626,425,61,2923,27,,,42525
D,62045,3,210826,1800,2,499074,-28957,181,628,101598,1799,2888,749,95,0,30,,,37076
D,62047,3,210826,1800,2,499074,-28957,180,637,101598,1800,490,485,49,0,31,,,47765
D,62047,3,210826,1900,2,499073,-28960,177,683,101645,1787,490,485,49,0,41,,,38741
D,62047,3,210826,2000,2,499073,-28960,178,754,101701,1774,490,485,49,0,48,,,33236
D,62045,3,210826,1900,2,499073,-28960,178,688,101635,1788,2942,613,73,0,43,,,32584
D,62045,3,210826,2000,2,499073,-28960,177,758,101694,1774,3076,501,63,1557,47,,,30890
D,62047,3,210826,2100,2,499073,-28960,180,668,101762,1780,490,485,49,0,69,,,61241
D,62045,3,210826,2100,2,499073,-28960,180,666,101755,1780,57,338,63,0,70,,,46785
D,62045,3,210826,2200,2,499073,-28959,178,681,101788,1776,47,350,70,0,57,,,47836
D,62047,3,210826,2200,2,499073,-28959,178,681,101795,1776,490,485,49,0,55,,,62926
D,62047,3,210826,2300,2,499073,-28958,177,694,101816,1773,490,485,49,0,62,,,58107
D,62045,3,210826,2300,2,499073,-28958,177,691,101807,1772,72,418,69,0,63,,,45719
D,62047,3,220826,000,2,499073,-28957,174,719,101831,1768,490,485,49,0,47,,,45156
D,62045,3,220826,000,2,499073,-28957,175,714,101821,1768,3591,611,80,0,46,,,38604
D,62047,3,220826,100,2,499074,-28956,174,747,101854,1766,490,485,49,0,39,,,43658
D,62045,3,220826,100,2,499074,-28956,175,742,101845,1766,100,554,73,0,39,,,37781
D,62045,3,220826,200,2,499074,-28955,177,683,101870,1763,274,583,75,0,45,,,41553
D,62047,3,220826,200,2,499074,-28955,177,689,101878,1763,490,485,49,0,44,,,47633
D,62047,3,220826,300,2,499075,-28955,174,703,101926,1759,490,485,49,0,71,,,47036
D,62045,3,220826,300,2,499075,-28955,174,702,101913,1759,396,555,75,0,78,,,42045
D,62047,3,220826,400,2,499075,-28956,172,773,101954,1755,490,485,49,0,92,,,42222
D,62045,3,220826,400,2,499074,-28956,172,776,101949,1755,523,684,92,0,91,,,37060
D,62047,3,220826,500,2,499073,-28959,171,768,101978,1750,490,485,49,0,76,,,38464
D,62045,3,220826,500,2,499073,-28959,171,770,101976,1750,549,823,108,0,76,,,34328
D,62047,3,220826,600,2,499073,-28960,170,762,102068,1750,490,485,49,0,56,,,40998
D,62045,3,220826,600,2,499073,-28960,170,759,102060,1750,594,708,102,0,56,,,30978
D,62047,3,220826,700,2,499073,-28961,169,739,102137,1755,490,485,49,0,98,,,42857
D,62045,3,220826,700,2,499073,-28961,169,738,102130,1755,632,618,93,0,101,,,16811
D,62047,3,220826,800,2,499073,-28961,168,740,102184,1758,490,485,49,0,48,,,39871
D,62045,3,220826,800,2,499073,-28961,168,738,102176,1757,645,507,84,0,51,,,17797
D,62047,3,220826,900,2,499073,-28961,167,736,102238,1763,490,485,49,0,73,,,43723
D,62045,3,220826,900,2,499073,-28961,167,737,102232,1763,689,558,84,0,71,,,17939
D,62045,3,220826,1000,2,499074,-28961,166,762,102268,1767,613,550,88,0,56,,,33795
D,62047,3,220826,1000,2,499074,-28961,166,764,102274,1768,490,485,49,0,58,,,39850
D,62047,3,220826,1100,2,499074,-28960,166,747,102294,1775,490,485,49,0,52,,,43026
D,62045,3,220826,1100,2,499074,-28960,166,744,102289,1775,646,715,94,0,52,,,37209
D,62047,3,220826,1200,2,499075,-28960,166,713,102309,1782,490,485,49,0,73,,,53670
D,62045,3,220826,1200,2,499075,-28960,167,708,102303,1782,695,548,86,0,69,,,42143
D,62045,3,220826,1300,2,499075,-28959,170,679,102332,1785,821,662,84,0,55,,,40882
D,62047,3,220826,1300,2,499075,-28959,166,690,102337,1785,490,485,49,0,55,,,54812
D,62047,3,220826,1400,2,499076,-28957,170,695,102356,1788,490,485,49,0,48,,,57128
D,62045,3,220826,1400,2,499076,-28957,174,673,102345,1788,810,542,74,0,46,,,41661
D,62045,3,220826,1500,2,499076,-28957,175,657,102338,1789,861,450,63,0,45,,,39568
D,62047,3,220826,1500,2,499076,-28957,170,679,102349,1789,490,485,49,0,46,,,54408
D,62045,3,220826,1600,2,499076,-28957,178,670,102331,1795,907,361,46,0,37,,,16646
D,62047,3,220826,1600,2,499076,-28957,170,702,102338,1795,490,485,49,0,36,,,52304
D,62047,3,220826,1700,2,499076,-28957,172,685,102338,1797,490,485,49,0,29,,,53666
D,62045,3,220826,1700,2,499076,-28957,182,643,102332,1796,836,233,35,0,28,,,38407
D,62047,3,220826,1800,2,499075,-28959,172,685,102347,1796,490,485,49,0,24,,,50908
D,62045,3,220826,1800,2,499075,-28959,173,678,102343,1796,819,272,43,0,25,,,38077
D,62045,3,220826,1900,2,499075,-28960,172,670,102331,1789,652,438,59,0,28,,,39406
D,62047,3,220826,1900,2,499075,-28960,172,673,102338,1789,490,485,49,0,31,,,49848
D,62047,3,220826,2000,2,499074,-28960,173,671,102357,1786,490,485,49,0,25,,,48279
D,62045,3,220826,2000,2,499074,-28961,173,668,102350,1787,488,318,47,0,25,,,40006
D,62047,3,220826,2100,2,499074,-28961,174,706,102395,1787,490,485,49,0,25,,,48066
D,62045,3,220826,2100,2,499073,-28961,175,705,102387,1787,543,298,41,0,23,,,37974
D,62047,3,220826,2200,2,499073,-28961,176,690,102396,1784,490,485,49,0,17,,,46619
D,62045,3,220826,2200,2,499073,-28961,177,689,102389,1784,459,270,38,0,14,,,37515
D,62047,3,220826,2300,2,499074,-28960,176,691,102395,1787,490,485,49,0,21,,,44237
D,62045,3,220826,2300,2,499073,-28960,176,688,102387,1787,314,213,43,0,20,,,36222
D,62045,3,230826,000,2,499074,-28960,175,726,102397,1790,260,360,48,0,14,,,36890
D,62047,3,230826,000,2,499074,-28960,175,729,102404,1790,490,485,49,0,15,,,42111
D,62045,3,230826,100,2,499074,-28959,176,714,102383,1789,344,568,71,0,19,,,38433
D,62047,3,230826,100,2,499074,-28959,176,717,102390,1789,490,485,49,0,15,,,44187
D,62045,3,230826,200,2,499075,-28959,176,711,102394,1785,578,588,72,0,24,,,37782
D,62047,3,230826,200,2,499075,-28959,177,699,102397,1784,490,485,49,0,24,,,42524
D,62047,3,230826,300,2,499075,-28957,178,712,102408,1779,490,485,49,0,22,,,43367
D,62045,3,230826,300,2,499075,-28957,177,720,102400,1779,761,497,62,0,23,,,36892
D,62045,3,230826,400,2,499076,-28957,176,705,102384,1774,887,545,67,0,24,,,34689
D,62047,3,230826,400,2,499076,-28957,177,696,102393,1774,490,485,49,0,25,,,37883
D,62047,3,230826,500,2,499076,-28957,177,747,102398,1770,490,485,49,0,39,,,37245
D,62045,3,230826,500,2,499076,-28957,176,754,102389,1770,766,525,63,0,41,,,33280
D,62045,3,230826,600,2,499075,-28958,178,788,102410,1768,659,593,71,0,31,,,29625
D,62047,3,230826,600,2,499075,-28958,177,787,102418,1768,490,485,49,0,30,,,34222
